Entity,Code,Year,Wind Consumption - TWh,Hydro Consumption - TWh,Solar Consumption - TWh,Nuclear Consumption - TWh,Biofuels Consumption - TWh - Total,Geo Biomass Other - TWh,Coal Consumption - TWh,Oil Consumption - TWh,Gas Consumption - TWh
Taiwan,TWN,2015,4.1074176,12.03798,2.289748,94.247406,,1.9383065,458.45123,564.006,201.8036
Taiwan,TWN,2016,3.9007163,17.56683,2.9688473,81.33407,,1.9036957,464.03384,566.62585,209.65405
Taiwan,TWN,2017,4.5839624,14.495556,4.4375763,57.320576,,1.8582038,471.0609,559.9253,232.45062
Taiwan,TWN,2018,4.516743,11.857049,7.1754236,70.27051,,1.9685836,473.56345,558.3449,236.62138
Taiwan,TWN,2019,4.9878707,14.615929,10.585929,81.7611,,1.9841806,464.15848,529.0313,232.5982
Taiwan,TWN,2020,6.063765,7.9291673,15.953851,79.23497,,1.9713054,433.23257,508.16095,248.84462
Taiwan,TWN,2021,5.866776,9.07675,20.724857,69.77422,,1.980124,465.13922,532.5453,272.90454
Thailand,THA,1965,0,2.486828,0,0,,0,0.52335,27.69635,0
Thailand,THA,1966,0,3.1462367,0,0,,0,0.75595,32.691463,0
Thailand,THA,1967,0,4.0451612,0,0,,0,1.34908,36.284153,0
Thailand,THA,1968,0,4.15457,0,0,,0,1.48864,47.828487,0
Thailand,THA,1969,0,3.093011,0,0,,0,1.58168,51.79971,0
Thailand,THA,1970,0,5.2841396,0,0,,0,1.68635,60.30306,0
Thailand,THA,1971,0,6.055914,0,0,,0,1.3287275,67.13238,0
Thailand,THA,1972,0,5.1096773,0,0,,0,1.0443972,84.27273,0
Thailand,THA,1973,0,5.5591397,0,0,,0,1.1181897,89.21048,0
Thailand,THA,1974,0,7.2682796,0,0,,0,1.6767553,90.82001,0
Thailand,THA,1975,0,10.050806,0,0,,0,1.6027186,98.46377,0
Thailand,THA,1976,0,10.75457,0,0,,0,1.8589972,103.67075,0
Thailand,THA,1977,0,9.65457,0,0,,0,1.7880194,116.48012,0
Thailand,THA,1978,0,6.2392473,0,0,,0,2.302682,127.90059,0
Thailand,THA,1979,0,9.648656,0,0,,0,4.8418946,130.51672,0
Thailand,THA,1980,0,3.7642472,0,0,,0,5.235454,136.36172,0
Thailand,THA,1981,0,8.794086,0,0,,0,5.8236647,128.82382,2.75631
Thailand,THA,1982,0,11.343011,0,0,,0,7.5915174,116.8389,14.04904
Thailand,THA,1983,0,10.82258,0,0,,0,7.289033,129.59941,16.53786
Thailand,THA,1984,0,12.067473,0,0,,0,9.178233,136.17995,24.69049
Thailand,THA,1985,0,10.9142475,0,0,,0,18.435015,128.48318,32.45933
Thailand,THA,1986,0,16.357178,0,0,,0,18.0871,133.24893,34.872528
Thailand,THA,1987,0,11.994228,0,0,,0.00492,26.114328,144.7503,48.350864
Thailand,THA,1988,0,10.994589,0,0,,0.03019,26.906239,165.15652,57.064453
Thailand,THA,1989,0,16.299545,0,0,,0.02157,32.77129,196.06447,55.9458
Thailand,THA,1990,0,14.489573,0,0,0,0.025009,45.35102,237.09035,60.652523
Thailand,THA,1991,0,13.322271,0,0,0,0.029667,53.114277,252.95245,75.0936
Thailand,THA,1992,0,12.297941,0,0,0,0.020861,56.84662,281.2406,81.41338
